MSSubClass,LotFrontage,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,ExterQual,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,FireplaceQu,GarageYrBlt,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,CentralAir_N,CentralAir_Y,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
60,103.0,12867,0,0,7,4,2005,2,0,4,0,6,0.0,0.0,1209.0,0,4,1209,1044,0,2253,0.0,0.0,2,1,3,1,0,8,6,2,2005.0,0,575.0,5,5,2,243,142,0,0,0,0,0,7,2006,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
60,82.0,10672,0,0,7,4,2006,2,0,4,1,6,0.0,0.0,1054.0,2,4,1054,1335,0,2389,0.0,0.0,2,1,4,1,2,10,6,2,2006.0,0,672.0,5,5,2,176,64,0,0,0,0,0,11,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
60,82.0,11643,0,0,7,4,2005,2,0,4,0,2,880.0,0.0,1524.0,0,4,1544,814,0,2358,1.0,0.0,2,1,4,1,0,10,6,2,2005.0,0,784.0,5,5,2,120,34,0,0,0,0,0,8,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
20,121.0,13758,0,0,8,4,2005,0,0,4,1,2,1232.0,0.0,1792.0,0,4,1792,0,0,1792,1.0,0.0,2,0,2,1,2,6,6,2,2005.0,2,925.0,5,5,2,204,49,0,0,0,0,0,3,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
20,131.0,14828,0,0,8,4,2004,0,0,4,1,2,1383.0,0.0,1780.0,0,4,1780,0,0,1780,1.0,0.0,2,0,2,1,0,7,6,2,2004.0,0,816.0,5,5,2,144,68,0,0,0,0,0,8,2006,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
60,83.77358490566037,13215,0,0,7,4,2004,2,2,4,3,2,994.0,0.0,1420.0,0,4,1426,488,0,1914,1.0,0.0,2,1,3,1,2,9,6,5,2004.0,2,746.0,5,5,2,168,127,0,0,0,0,0,2,2006,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
120,48.0,5911,3,0,8,4,2005,0,0,4,3,2,472.0,0.0,1560.0,0,4,1565,0,0,1565,1.0,0.0,2,0,2,1,0,6,6,2,2005.0,2,556.0,5,5,2,196,56,0,0,0,0,0,3,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
20,61.0,7740,3,0,8,4,2006,2,0,1,3,2,1023.0,0.0,1686.0,0,4,1686,0,0,1686,1.0,0.0,2,0,1,1,0,6,6,2,2006.0,0,899.0,5,5,2,266,100,0,0,0,0,0,6,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
120,48.0,6373,3,0,8,4,2006,0,0,1,3,2,415.0,0.0,1666.0,0,4,1666,0,0,1666,1.0,0.0,2,0,2,1,2,6,6,2,2006.0,2,575.0,5,5,2,228,75,0,0,0,0,0,6,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
60,65.0,10237,3,0,5,4,2005,2,2,4,3,6,0.0,0.0,728.0,0,4,728,728,0,1456,0.0,0.0,2,1,3,1,2,8,6,2,2005.0,0,390.0,5,5,2,0,24,0,0,0,0,0,2,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
60,65.0,10237,3,0,6,4,2006,2,2,4,3,6,0.0,0.0,738.0,0,4,738,754,0,1492,0.0,0.0,2,1,3,1,2,8,6,3,2006.0,0,440.0,5,5,2,0,32,0,0,0,0,0,9,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
20,102.0,11660,0,0,5,4,2006,2,2,4,0,6,0.0,0.0,1326.0,0,4,1326,0,0,1326,0.0,0.0,2,0,3,1,2,6,6,3,2006.0,0,427.0,5,5,2,100,0,0,0,0,0,0,7,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
60,96.0,11631,0,0,7,4,2004,2,2,4,0,6,0.0,0.0,1052.0,0,4,1052,1321,0,2373,0.0,0.0,2,1,4,1,2,9,6,2,2004.0,0,632.0,5,5,2,120,46,0,0,0,0,0,6,2006,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
60,75.0,9073,0,0,6,4,2006,2,2,4,3,6,0.0,0.0,738.0,0,4,738,754,0,1492,0.0,0.0,2,1,3,1,2,8,6,3,2006.0,0,440.0,5,5,2,100,32,0,0,0,0,0,10,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
120,43.0,3087,3,0,6,4,2006,2,2,4,0,2,453.0,0.0,1220.0,0,4,1364,0,0,1364,1.0,0.0,2,0,2,1,2,6,6,2,2006.0,0,437.0,5,5,2,100,16,0,0,0,0,0,11,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
120,46.9,2938,3,0,6,4,2002,2,2,4,0,2,1038.0,0.0,1368.0,0,4,1511,0,0,1511,1.0,0.0,2,0,2,1,2,5,6,5,2002.0,0,398.0,5,5,2,130,30,0,0,0,0,0,5,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
120,46.9,3072,3,0,6,4,2004,2,2,4,3,2,1059.0,0.0,1365.0,0,4,1548,0,0,1548,1.0,0.0,2,0,2,1,2,7,6,5,2004.0,0,388.0,5,5,2,143,20,0,0,0,0,0,9,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
120,43.0,3010,3,0,6,4,2005,2,2,4,1,2,16.0,0.0,1142.0,0,4,1142,0,0,1142,0.0,0.0,2,0,2,1,2,6,6,3,2005.0,0,440.0,5,5,2,90,0,0,0,0,0,0,6,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
60,59.0,9171,0,0,6,4,2004,2,2,4,0,6,0.0,0.0,848.0,0,4,848,750,0,1598,0.0,0.0,2,1,3,1,2,7,6,2,2004.0,0,433.0,5,5,2,100,48,0,0,0,0,0,7,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
60,74.2072072072072,8658,0,0,5,4,2000,3,2,4,3,0,732.0,0.0,982.0,0,4,1008,881,0,1889,0.0,0.0,2,1,3,1,3,9,6,5,2000.0,0,431.0,5,5,2,0,0,0,0,0,0,0,4,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
60,74.2072072072072,12104,0,0,6,4,2006,2,2,4,3,6,0.0,0.0,1035.0,2,4,1082,1240,0,2322,0.0,0.0,3,1,4,1,2,8,6,3,2006.0,2,617.0,5,5,2,400,45,0,0,0,0,0,8,2006,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
60,84.0,9660,0,0,7,4,1998,2,2,4,3,2,791.0,0.0,1044.0,0,4,1079,897,0,1976,1.0,0.0,2,1,3,1,2,7,6,0,1998.0,0,885.0,5,5,2,210,31,0,0,0,0,0,2,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
60,83.0,9545,3,0,7,4,2000,2,2,4,2,2,505.0,0.0,1160.0,0,4,1205,1029,0,2234,1.0,0.0,2,1,3,1,2,7,6,5,2000.0,2,768.0,5,5,2,0,50,0,0,0,0,0,6,2006,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
60,90.07692307692308,9233,0,0,8,4,2000,2,0,4,0,2,1182.0,0.0,1540.0,0,4,1540,1315,0,2855,1.0,0.0,2,1,4,1,0,9,6,5,2000.0,2,774.0,5,5,2,247,55,0,0,0,0,0,3,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
60,83.0,10019,0,0,7,4,1995,2,2,4,3,0,527.0,0.0,1342.0,0,4,1358,1368,0,2726,0.0,0.0,2,1,4,1,2,9,6,0,1995.0,2,725.0,5,5,2,307,169,168,0,0,0,0,6,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
60,114.0,17242,0,0,8,4,1993,2,0,4,1,5,292.0,1393.0,1733.0,0,4,1933,1567,0,3500,1.0,0.0,3,1,4,1,0,11,6,5,1993.0,2,959.0,5,5,2,870,86,0,0,210,0,0,5,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
60,90.07692307692308,10236,0,0,7,4,1994,2,2,4,1,2,380.0,168.0,1290.0,0,4,1305,1189,0,2494,1.0,0.0,2,1,4,1,2,9,6,5,1994.0,0,803.0,5,5,2,200,95,0,0,0,0,0,6,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
60,90.07692307692308,12585,0,0,7,4,1993,2,2,4,3,3,247.0,1039.0,1286.0,0,4,1565,1234,0,2799,1.0,0.0,2,1,3,1,2,8,6,5,1993.0,0,704.0,5,5,2,432,136,0,0,0,0,0,10,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
60,75.0,12447,0,0,7,4,2005,2,2,1,3,6,0.0,0.0,1100.0,0,4,1116,848,0,1964,0.0,0.0,2,1,3,1,2,8,6,2,2005.0,0,760.0,5,5,2,200,70,0,0,0,0,0,1,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
20,49.0,15218,0,0,7,4,2006,2,0,1,3,2,1562.0,0.0,1670.0,0,4,1670,0,0,1670,1.0,0.0,2,1,2,1,2,6,6,2,2006.0,2,928.0,5,5,2,0,240,200,0,0,0,0,9,2006,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
20,85.0,10936,3,0,7,4,2006,2,2,4,3,6,0.0,0.0,1504.0,0,4,1504,0,0,1504,0.0,0.0,2,0,3,1,2,7,6,3,2006.0,0,510.0,5,5,2,144,0,0,0,0,0,0,9,2006,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
20,72.0,8640,3,0,7,4,2006,2,2,4,3,2,24.0,0.0,1278.0,0,4,1278,0,0,1278,0.0,0.0,2,0,2,1,2,5,6,3,2006.0,2,584.0,5,5,2,0,60,0,0,0,0,0,10,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
60,100.0,13162,3,0,8,4,2006,2,0,4,3,2,1836.0,0.0,2036.0,0,4,2036,604,0,2640,1.0,0.0,3,1,3,1,0,11,6,2,2006.0,2,792.0,5,5,2,0,265,0,0,0,0,0,11,2006,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
60,65.0,8125,3,0,5,4,2005,2,2,4,3,6,0.0,0.0,858.0,0,4,858,858,0,1716,0.0,0.0,2,1,3,1,2,7,6,3,2005.0,2,615.0,5,5,2,0,53,0,0,0,0,0,2,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
20,74.0,7733,0,0,5,4,2005,3,4,4,2,2,24.0,0.0,1142.0,0,4,1142,0,0,1142,0.0,0.0,1,1,3,1,2,5,6,3,0.0,1,0.0,3,3,2,4,50,0,0,0,0,0,1,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
20,91.0,11024,0,0,6,4,2005,2,2,4,0,6,0.0,0.0,1400.0,0,4,1400,0,0,1400,0.0,0.0,2,0,3,1,2,6,6,3,2005.0,2,612.0,5,5,2,144,55,0,0,0,0,0,10,2006,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
20,63.0,13072,3,0,5,4,2005,3,2,4,3,6,0.0,0.0,1131.0,0,4,1131,0,0,1131,0.0,0.0,1,1,3,1,2,6,6,3,0.0,1,0.0,3,3,2,0,39,0,0,0,0,0,3,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
60,65.0,7800,3,0,6,4,2005,2,2,4,3,6,0.0,0.0,891.0,0,4,891,795,0,1686,0.0,0.0,2,1,3,1,2,8,6,3,2005.0,0,462.0,5,5,2,144,101,0,0,0,0,0,4,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
